# e0bc707b-5987-498d-9d92-59a36068fb99
# da39a3ee5e6b4b0d3255bfef95601890afd80709
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
4716.6541498; -363.3320049; -441.1420279; -0.0311797; -0.0000114; 59.4382388; 0.8868649
4718.6535793; -363.2696511; -439.1435700; -0.0312018; -0.0000107; 59.4680644; 0.8815901
4720.6530088; -363.2072542; -437.1451155; -0.0312230; -0.0000105; 59.4976978; 0.8788555
4722.6524383; -363.1448155; -435.1466608; -0.0312437; -0.0000102; 59.5272245; 0.8754566
4724.6518678; -363.0823358; -433.1482070; -0.0312639; -0.0000100; 59.5566225; 0.8702621
4726.6512973; -363.0198161; -431.1497562; -0.0312837; -0.0000098; 59.5858317; 0.8675662
4728.6507267; -362.9572574; -429.1513053; -0.0313030; -0.0000096; 59.6149362; 0.8642160
4730.6501562; -362.8946604; -427.1528552; -0.0313219; -0.0000093; 59.6439141; 0.8591006
4732.6495857; -362.8320261; -425.1544078; -0.0313404; -0.0000091; 59.6727066; 0.8564429
4734.6490152; -362.7693553; -423.1559605; -0.0313585; -0.0000089; 59.7013962; 0.8531403
4736.6484447; -362.7066487; -421.1575140; -0.0313761; -0.0000087; 59.7299615; 0.8481026
4738.6478742; -362.6439074; -419.1590698; -0.0313934; -0.0000085; 59.7583445; 0.8454822
4740.6473036; -362.5811319; -417.1606258; -0.0314103; -0.0000083; 59.7866265; 0.8422263
4742.6467331; -362.5183230; -415.1621826; -0.0314268; -0.0000082; 59.8147862; 0.8372649
4744.6461626; -362.4554816; -413.1637414; -0.0314429; -0.0000080; 59.8427669; 0.8346813
4746.6455921; -362.3926084; -411.1653005; -0.0314586; -0.0000078; 59.8706483; 0.8314712
4748.6450216; -362.3297040; -409.1668604; -0.0314740; -0.0000076; 59.8984095; 0.8265848
4750.6444511; -362.2667693; -407.1684221; -0.0314891; -0.0000074; 59.9259948; 0.8240373
4752.6438805; -362.2038048; -405.1699841; -0.0315038; -0.0000073; 59.9534825; 0.8208721
4754.6433100; -362.1408112; -403.1715469; -0.0315181; -0.0000071; 59.9808521; 0.8160593
4756.6427395; -362.0777893; -401.1731111; -0.0315322; -0.0000069; 60.0080488; 0.8135473
4758.6421690; -362.0147396; -399.1746759; -0.0315459; -0.0000068; 60.0351496; 0.8104261
4760.6415985; -361.9516628; -397.1762414; -0.0315593; -0.0000066; 60.0621342; 0.8056856
4762.6410280; -361.8885595; -395.1778081; -0.0315724; -0.0000065; 60.0889490; 0.8032085
4764.6404574; -361.8254303; -393.1793753; -0.0315852; -0.0000063; 60.1156694; 0.8001306
4766.6398869; -361.7622758; -391.1809435; -0.0315977; -0.0000062; 60.1422756; 0.7954610
4768.6393164; -361.6990966; -389.1825124; -0.0316100; -0.0000060; 60.1687149; 0.7930182
4770.6387459; -361.6358932; -387.1840820; -0.0316219; -0.0000059; 60.1950614; 0.7899829
4772.6381754; -361.5726662; -385.1856525; -0.0316336; -0.0000058; 60.2212957; 0.7853829
4774.6376048; -361.5094162; -383.1872236; -0.0316450; -0.0000056; 60.2473658; 0.7829738
4776.6370343; -361.4461436; -381.1887954; -0.0316562; -0.0000055; 60.2733447; 0.7799803
4778.6364638; -361.3828489; -379.1903682; -0.0316671; -0.0000054; 60.2992132; 0.7754486
4780.6358933; -361.3195328; -377.1919412; -0.0316777; -0.0000053; 60.3249205; 0.7730727
4782.6353228; -361.2561956; -375.1935151; -0.0316881; -0.0000051; 60.3505380; 0.7701203
4784.6347523; -361.1928379; -373.1950900; -0.0316983; -0.0000050; 60.3760469; 0.7656556
4786.6341817; -361.1294601; -371.1966648; -0.0317082; -0.0000049; 60.4013972; 0.7633124
4788.6336112; -361.0660627; -369.1982407; -0.0317179; -0.0000048; 60.4266594; 0.7604004
4790.6330407; -361.0026462; -367.1998175; -0.0317274; -0.0000047; 60.4518147; 0.7560015
4792.6324702; -360.9392109; -365.2013940; -0.0317366; -0.0000046; 60.4768141; 0.7536903
4794.6318997; -360.8757574; -363.2029717; -0.0317456; -0.0000045; 60.5017268; 0.7508182
4796.6313292; -360.8122860; -361.2045504; -0.0317545; -0.0000044; 60.5265344; 0.7464839
4798.6307586; -360.7487972; -359.2061284; -0.0317631; -0.0000043; 60.5511886; 0.7442042
4800.6301881; -360.6852914; -357.2077078; -0.0317715; -0.0000042; 60.5757576; 0.7413713
4802.6296176; -360.6217690; -355.2092882; -0.0317797; -0.0000041; 60.6002232; 0.7371003
4804.6290471; -360.5582302; -353.2108677; -0.0317878; -0.0000040; 60.6245380; 0.7348516
4806.6284766; -360.4946757; -351.2124487; -0.0317956; -0.0000039; 60.6487690; 0.7320574
4808.6279061; -360.4311056; -349.2140307; -0.0318033; -0.0000038; 60.6728982; 0.7278484
4810.6273355; -360.3675204; -347.2156115; -0.0318107; -0.0000037; 60.6968791; 0.7256302
4812.6267650; -360.3039205; -345.2171940; -0.0318181; -0.0000036; 60.7207776; 0.7228742
4814.6261945; -360.2403061; -343.2187776; -0.0318252; -0.0000035; 60.7445759; 0.7187261
4816.6256240; -360.1766777; -341.2203596; -0.0318321; -0.0000034; 60.7682284; 0.7165379
4818.6250535; -360.1130355; -339.2219435; -0.0318389; -0.0000034; 60.7917998; 0.7138195
4820.6244830; -360.0493799; -337.2235284; -0.0318456; -0.0000033; 60.8152726; 0.7097310
4822.6239124; -359.9857111; -335.2251116; -0.0318520; -0.0000032; 60.8386020; 0.7075723
4824.6233419; -359.9220296; -333.2266968; -0.0318584; -0.0000031; 60.8618516; 0.7048912
4826.6227714; -359.8583357; -331.2282831; -0.0318645; -0.0000030; 60.8850042; 0.7008611
4828.6222009; -359.7946295; -329.2298673; -0.0318706; -0.0000030; 60.9080158; 0.6987315
4830.6216304; -359.7309115; -327.2314537; -0.0318764; -0.0000029; 60.9309487; 0.6960870
4832.6210598; -359.6671819; -325.2330412; -0.0318822; -0.0000028; 60.9537863; 0.6921142
4834.6204893; -359.6034409; -323.2346264; -0.0318878; -0.0000028; 60.9764851; 0.6900131
4836.6199188; -359.5396889; -321.2362139; -0.0318932; -0.0000027; 60.9991066; 0.6874049
4838.6193483; -359.4759261; -319.2378026; -0.0318985; -0.0000026; 61.0216342; 0.6834883
4840.6187778; -359.4121528; -317.2393887; -0.0319037; -0.0000026; 61.0440252; 0.6814153
4842.6182073; -359.3483693; -315.2409772; -0.0319088; -0.0000025; 61.0663401; 0.6788429
4844.6176367; -359.2845758; -313.2425670; -0.0319137; -0.0000024; 61.0885627; 0.6749814
4846.6170662; -359.2207724; -311.2441539; -0.0319186; -0.0000024; 61.1106508; 0.6729360
4848.6164957; -359.1569597; -309.2457434; -0.0319233; -0.0000023; 61.1326641; 0.6703990
4850.6159252; -359.0931376; -307.2473342; -0.0319278; -0.0000023; 61.1545865; 0.6665914
4852.6153547; -359.0293065; -305.2489218; -0.0319323; -0.0000022; 61.1763766; 0.6645732
4854.6147842; -358.9654666; -303.2505123; -0.0319367; -0.0000021; 61.1980930; 0.6620713
4856.6142136; -358.9016181; -301.2521040; -0.0319409; -0.0000021; 61.2197200; 0.6583164
4858.6136431; -358.8377612; -299.2536923; -0.0319450; -0.0000020; 61.2412168; 0.6563251
4860.6130726; -358.7738961; -297.2552836; -0.0319491; -0.0000020; 61.2626410; 0.6538578
4862.6125021; -358.7100232; -295.2568762; -0.0319530; -0.0000019; 61.2839773; 0.6501546
4864.6119316; -358.6461424; -293.2584652; -0.0319568; -0.0000019; 61.3051853; 0.6481896
4866.6113611; -358.5822541; -291.2600572; -0.0319605; -0.0000018; 61.3263220; 0.6457567
4868.6107905; -358.5183586; -289.2616506; -0.0319642; -0.0000018; 61.3473721; 0.6421041
4870.6102200; -358.4544557; -287.2632402; -0.0319677; -0.0000017; 61.3682959; 0.6401651
4872.6096495; -358.3905460; -285.2648329; -0.0319711; -0.0000017; 61.3891495; 0.6377661
4874.6090790; -358.3266295; -283.2664271; -0.0319745; -0.0000017; 61.4099178; 0.6341631
4876.6085085; -358.2627063; -281.2680172; -0.0319778; -0.0000016; 61.4305619; 0.6322496
4878.6079380; -358.1987768; -279.2696107; -0.0319809; -0.0000016; 61.4511368; 0.6298843
4880.6073674; -358.1348410; -277.2712055; -0.0319840; -0.0000015; 61.4716279; 0.6263298
4882.6067969; -358.0708990; -275.2727957; -0.0319870; -0.0000015; 61.4919965; 0.6244410
4884.6062264; -358.0069513; -273.2743909; -0.0319900; -0.0000017; 61.5122971; 0.6221084
4886.6056559; -357.9429965; -271.2759862; -0.0319943; -0.0000026; 61.5325151; 0.6185944
4888.6050854; -357.8790297; -269.2775708; -0.0320028; -0.0000063; 61.5526123; 0.6167303
4890.6045148; -357.8150379; -267.2791549; -0.0320181; -0.0000070; 61.5726425; 0.6144317
4892.6039443; -357.7510204; -265.2807631; -0.0320275; -0.0000024; 61.5925915; 0.6109777
4894.6033738; -357.6869900; -263.2823337; -0.0320311; -0.0000016; 61.6124220; 0.6091390
4896.6028033; -357.6229544; -261.2839373; -0.0320339; -0.0000013; 61.6321864; 0.6068742
4898.6022328; -357.5589139; -259.2855509; -0.0320364; -0.0000012; 61.6518711; 0.6034568
4900.6016623; -357.4948671; -257.2871226; -0.0320388; -0.0000012; 61.6714387; 0.6016399
4902.6010917; -357.4308164; -255.2887254; -0.0320413; -0.0000012; 61.6909411; 0.5994100
4904.6005212; -357.3667614; -253.2903407; -0.0320436; -0.0000012; 61.7103652; 0.5960329
4906.5999507; -357.3027002; -251.2919122; -0.0320460; -0.0000012; 61.7296738; 0.5942386
4908.5993802; -357.2386353; -249.2935156; -0.0320483; -0.0000011; 61.7489182; 0.5920454
4910.5988097; -357.1745663; -247.2951322; -0.0320506; -0.0000011; 61.7680857; 0.5887059
4912.5982392; -357.1104914; -245.2967036; -0.0320528; -0.0000011; 61.7871391; 0.5869336
4914.5976686; -357.0464130; -243.2983076; -0.0320550; -0.0000011; 61.8061293; 0.5847786
4916.5970981; -356.9823306; -241.2999251; -0.0320572; -0.0000011; 61.8250441; 0.5814735
4918.5965276; -356.9182425; -239.3014970; -0.0320594; -0.0000011; 61.8438461; 0.5797229
4920.5959571; -356.8541511; -237.3031012; -0.0320615; -0.0000011; 61.8625859; 0.5776074
4922.5953866; -356.7900560; -235.3047194; -0.0320636; -0.0000011; 61.8812516; 0.5743341
4924.5948161; -356.7259551; -233.3062930; -0.0320656; -0.0000009; 61.8998060; 0.5726044
4926.5942455; -356.6618516; -231.3078966; -0.0320674; -0.0000011; 61.9182990; 0.5705292
4928.5936750; -356.5977442; -229.3095149; -0.0320702; -0.0000018; 61.9367194; 0.5672939
4930.5931045; -356.5336323; -227.3110881; -0.0320677; 0.0000049; 61.9550300; 0.5655936
4932.5925340; -356.4695419; -225.3127179; -0.0320510; 0.0000109; 61.9732803; 0.5635715
4934.5919635; -356.4054937; -223.3143195; -0.0320253; 0.0000148; 61.9914600; 0.5603416
4936.5913930; -356.3414984; -221.3159619; -0.0320044; 0.0000049; 62.0095303; 0.5586466
4938.5908224; -356.2775216; -219.3175539; -0.0320037; -0.0000013; 62.0275406; 0.5566460
4940.5902519; -356.2135402; -217.3191122; -0.0320054; -0.0000005; 62.0454812; 0.5534562
4942.5896814; -356.1495590; -215.3207472; -0.0320064; -0.0000006; 62.0633139; 0.5517927
4944.5891109; -356.0855736; -213.3223354; -0.0320079; -0.0000007; 62.0810879; 0.5498407
4946.5885404; -356.0215845; -211.3238956; -0.0320093; -0.0000006; 62.0987939; 0.5466824
4948.5879698; -355.9575953; -209.3255321; -0.0320105; -0.0000006; 62.1163933; 0.5450424
4950.5873993; -355.8936021; -207.3271190; -0.0320116; -0.0000006; 62.1339349; 0.5431258
4952.5868288; -355.8296059; -205.3286796; -0.0320127; -0.0000005; 62.1514099; 0.5400027
4954.5862583; -355.7656100; -203.3303159; -0.0320137; -0.0000005; 62.1687795; 0.5383858
4956.5856878; -355.7016106; -201.3319029; -0.0320146; -0.0000004; 62.1860923; 0.5365009
4958.5851173; -355.6376087; -199.3334643; -0.0320155; -0.0000004; 62.2033396; 0.5334161
4960.5845467; -355.5736075; -197.3350997; -0.0320162; -0.0000004; 62.2204831; 0.5318221
4962.5839762; -355.5096032; -195.3366868; -0.0320169; -0.0000003; 62.2375706; 0.5299653
4964.5834057; -355.4455968; -193.3382494; -0.0320176; -0.0000003; 62.2545938; 0.5269213
4966.5828352; -355.3815915; -191.3398841; -0.0320182; -0.0000002; 62.2715147; 0.5253497
4968.5822647; -355.3175837; -189.3414705; -0.0320186; -0.0000003; 62.2883804; 0.5235176
4970.5816942; -355.2535741; -187.3430347; -0.0320193; -0.0000005; 62.3051829; 0.5205168
4972.5811236; -355.1895652; -185.3446714; -0.0320199; -0.0000000; 62.3218845; 0.5189613
4974.5805531; -355.1255539; -183.3462543; -0.0320214; -0.0000041; 62.3385317; 0.5171426
4976.5799826; -355.0615245; -181.3478201; -0.0320397; -0.0000143; 62.3551162; 0.5141794
4978.5794121; -354.9974466; -179.3494089; -0.0320656; -0.0000105; 62.3716013; 0.5126569
4980.5788416; -354.9333265; -177.3509862; -0.0320814; -0.0000053; 62.3880332; 0.5108740
4982.5782711; -354.8691865; -175.3526026; -0.0320865; 0.0000002; 62.4044037; 0.5079683
4984.5777005; -354.8050430; -173.3541839; -0.0320858; 0.0000001; 62.4206769; 0.5064585
4986.5771300; -354.7409007; -171.3557883; -0.0320861; -0.0000002; 62.4368974; 0.5046844
4988.5765595; -354.6767582; -169.3574022; -0.0320862; 0.0000000; 62.4530569; 0.5018138
4990.5759890; -354.6126146; -167.3589840; -0.0320862; -0.0000000; 62.4691204; 0.5003219
4992.5754185; -354.5484717; -165.3605876; -0.0320862; -0.0000000; 62.4851320; 0.4985673
4994.5748480; -354.4843290; -163.3622013; -0.0320862; 0.0000000; 62.5010833; 0.4957363
4996.5742774; -354.4201854; -161.3637838; -0.0320862; 0.0000000; 62.5169401; 0.4942624
4998.5737069; -354.3560424; -159.3653871; -0.0320862; 0.0000000; 62.5327457; 0.4925280
5000.5731364; -354.2918998; -157.3670004; -0.0320862; 0.0000000; 62.5484918; 0.4897351
5002.5725659; -354.2277563; -155.3685834; -0.0320861; 0.0000000; 62.5641448; 0.4882789
5004.5719954; -354.1636135; -153.3701865; -0.0320861; 0.0000000; 62.5797473; 0.4865656
5006.5714248; -354.0994712; -151.3717995; -0.0320860; 0.0000000; 62.5952912; 0.4838091
5008.5708543; -354.0353280; -149.3733829; -0.0320860; 0.0000000; 62.6107432; 0.4823705
5010.5702838; -353.9711855; -147.3749858; -0.0320859; 0.0000000; 62.6261455; 0.4806792
5012.5697133; -353.9070436; -145.3765985; -0.0320858; 0.0000000; 62.6414899; 0.4779574
5014.5691428; -353.8429008; -143.3781826; -0.0320857; 0.0000000; 62.6567438; 0.4765366
5016.5685723; -353.7787589; -141.3797843; -0.0320856; 0.0000003; 62.6719487; 0.4748686
5018.5680017; -353.7146185; -139.3813971; -0.0320843; 0.0000010; 62.6870966; 0.4721854
5020.5674312; -353.6504830; -137.3829875; -0.0320791; 0.0000044; 62.7021553; 0.4707818
5022.5668607; -353.5863656; -135.3846015; -0.0320678; 0.0000050; 62.7171657; 0.4691365
5024.5662902; -353.5222666; -133.3861994; -0.0320618; 0.0000011; 62.7321201; 0.4664746
5026.5657197; -353.4581738; -131.3878049; -0.0320606; 0.0000004; 62.7469860; 0.4650877
5028.5651492; -353.3940822; -129.3894002; -0.0320603; 0.0000001; 62.7618042; 0.4634661
5030.5645786; -353.3299910; -127.3909938; -0.0320600; 0.0000001; 62.7765673; 0.4608422
5032.5640081; -353.2659007; -125.3925976; -0.0320598; 0.0000001; 62.7912434; 0.4594738
5034.5634376; -353.2018106; -123.3941943; -0.0320595; 0.0000001; 62.8058725; 0.4578757
5036.5628671; -353.1377210; -121.3957877; -0.0320592; 0.0000002; 62.8204473; 0.4552842
5038.5622966; -353.0736324; -119.3973911; -0.0320589; 0.0000002; 62.8349363; 0.4539334
5040.5617261; -353.0095442; -117.3989878; -0.0320585; 0.0000002; 62.8493790; 0.4523577
5042.5611555; -352.9454567; -115.4005813; -0.0320581; 0.0000002; 62.8637682; 0.4497985
5044.5605850; -352.8813702; -113.4021844; -0.0320577; 0.0000002; 62.8780727; 0.4484650
5046.5600145; -352.8172844; -111.4037811; -0.0320573; 0.0000002; 62.8923316; 0.4469111
5048.5594440; -352.7531993; -109.4053747; -0.0320569; 0.0000002; 62.9065379; 0.4443840
5050.5588735; -352.6891155; -107.4069775; -0.0320564; 0.0000002; 62.9206607; 0.4430676
5052.5583030; -352.6250324; -105.4085742; -0.0320559; 0.0000003; 62.9347385; 0.4415347
5054.5577324; -352.5609502; -103.4101678; -0.0320554; 0.0000003; 62.9487644; 0.4390396
5056.5571619; -352.4968695; -101.4117702; -0.0320548; 0.0000003; 62.9627080; 0.4377400
5058.5565914; -352.4327896; -99.4133670; -0.0320543; 0.0000003; 62.9766072; 0.4362277
5060.5560209; -352.3687107; -97.4149607; -0.0320536; 0.0000004; 62.9904554; 0.4337638
5062.5554504; -352.3046333; -95.4165629; -0.0320534; -0.0000001; 63.0042223; 0.4324803
5064.5548798; -352.2405552; -93.4181576; -0.0320541; -0.0000005; 63.0179455; 0.4309872
5066.5543093; -352.1764749; -91.4197527; -0.0320555; -0.0000008; 63.0316184; 0.4285561
5068.5537388; -352.1123920; -89.4213495; -0.0320565; -0.0000001; 63.0452112; 0.4272897
5070.5531683; -352.0483086; -87.4229469; -0.0320560; 0.0000004; 63.0587609; 0.4258171
5072.5525978; -351.9842267; -85.4245453; -0.0320552; 0.0000003; 63.0722610; 0.4234162
5074.5520273; -351.9201462; -83.4261425; -0.0320546; 0.0000004; 63.0856821; 0.4221651
5076.5514567; -351.8560671; -81.4277401; -0.0320538; 0.0000004; 63.0990607; 0.4207110
5078.5508862; -351.7919895; -79.4293381; -0.0320530; 0.0000004; 63.1123905; 0.4183406
5080.5503157; -351.7279134; -77.4309352; -0.0320523; 0.0000004; 63.1256423; 0.4171051
5082.5497452; -351.6638389; -75.4325327; -0.0320515; 0.0000004; 63.1388522; 0.4156696
5084.5491747; -351.5997661; -73.4341305; -0.0320507; 0.0000004; 63.1520139; 0.4133292
5086.5486042; -351.5356948; -71.4357274; -0.0320498; 0.0000004; 63.1650988; 0.4121090
5088.5480336; -351.4716253; -69.4373248; -0.0320490; 0.0000004; 63.1781424; 0.4106920
5090.5474631; -351.4075574; -67.4389224; -0.0320481; 0.0000004; 63.1911384; 0.4083812
5092.5468926; -351.3434913; -65.4405192; -0.0320472; 0.0000004; 63.2040587; 0.4071762
5094.5463221; -351.2794269; -63.4421164; -0.0320464; 0.0000005; 63.2169382; 0.4057774
5096.5457516; -351.2153644; -61.4437138; -0.0320454; 0.0000005; 63.2297708; 0.4034957
5098.5451811; -351.1513037; -59.4453104; -0.0320445; 0.0000005; 63.2425287; 0.4023056
5100.5446105; -351.0872449; -57.4469075; -0.0320436; 0.0000005; 63.2552465; 0.4009248
5102.5440400; -351.0231879; -55.4485047; -0.0320426; 0.0000005; 63.2679180; 0.3986717
5104.5434695; -350.9591329; -53.4501011; -0.0320416; 0.0000005; 63.2805158; 0.3974964
5106.5428990; -350.8950799; -51.4516980; -0.0320406; 0.0000005; 63.2930740; 0.3961334
5108.5423285; -350.8310289; -49.4532950; -0.0320396; 0.0000005; 63.3055866; 0.3939085
5110.5417580; -350.7669799; -47.4548913; -0.0320386; 0.0000005; 63.3180265; 0.3927477
5112.5411874; -350.7029330; -45.4564879; -0.0320375; 0.0000005; 63.3304273; 0.3914023
5114.5406169; -350.6388883; -43.4580847; -0.0320365; 0.0000005; 63.3427832; 0.3892053
5116.5400464; -350.5748456; -41.4596808; -0.0320354; 0.0000005; 63.3550674; 0.3880588
5118.5394759; -350.5108051; -39.4612773; -0.0320343; 0.0000006; 63.3673130; 0.3867306
5120.5389054; -350.4467668; -37.4628738; -0.0320332; 0.0000006; 63.3795143; 0.3845610
5122.5383348; -350.3827308; -35.4644698; -0.0320321; 0.0000006; 63.3916449; 0.3834287
5124.5377643; -350.3186970; -33.4660660; -0.0320309; 0.0000006; 63.4037374; 0.3821176
5126.5371938; -350.2546656; -31.4676623; -0.0320298; 0.0000006; 63.4157863; 0.3799750
5128.5366233; -350.1906364; -29.4692580; -0.0320286; 0.0000006; 63.4277653; 0.3788567
5130.5360528; -350.1266097; -27.4708540; -0.0320274; 0.0000006; 63.4397069; 0.3775625
5132.5354823; -350.0625854; -25.4724501; -0.0320262; 0.0000006; 63.4516054; 0.3754465
5134.5349117; -349.9985635; -23.4740456; -0.0320249; 0.0000006; 63.4634350; 0.3743419
5136.5343412; -349.9345441; -21.4756413; -0.0320237; 0.0000006; 63.4752277; 0.3730643
5138.5337707; -349.8705273; -19.4772372; -0.0320224; 0.0000006; 63.4869779; 0.3709746
5140.5332002; -349.8065130; -17.4788325; -0.0320211; 0.0000006; 63.4986601; 0.3698835
5142.5326297; -349.7425013; -15.4804280; -0.0320198; 0.0000007; 63.5103058; 0.3686224
5144.5320592; -349.6784922; -13.4820235; -0.0320185; 0.0000007; 63.5219097; 0.3665585
5146.5314886; -349.6144858; -11.4836186; -0.0320171; 0.0000007; 63.5334466; 0.3654809
5148.5309181; -349.5504821; -9.4852138; -0.0320158; 0.0000007; 63.5449474; 0.3642359
5150.5303476; -349.4864811; -7.4868091; -0.0320144; 0.0000007; 63.5564070; 0.3621976
5152.5297771; -349.4224829; -5.4884039; -0.0320130; 0.0000007; 63.5678004; 0.3611332
5154.5292066; -349.3584876; -3.4899989; -0.0320116; 0.0000007; 63.5791583; 0.3599042
5156.5286361; -349.2944951; -1.4915939; -0.0320101; 0.0000007; 63.5904755; 0.3578909
5158.5280655; -349.2305055; 0.5068116; -0.0320087; 0.0000007; 63.6017274; 0.3568396
5160.5274950; -349.1665189; 2.5052169; -0.0320072; 0.0000007; 63.6129443; 0.3556263
5162.5269245; -349.1025352; 4.5036222; -0.0320057; 0.0000008; 63.6241210; 0.3536379
5164.5263540; -349.0385546; 6.5020279; -0.0320041; 0.0000008; 63.6352334; 0.3525994
5166.5257835; -348.9745770; 8.5004335; -0.0320026; 0.0000008; 63.6463111; 0.3514017
5168.5252130; -348.9106026; 10.4988391; -0.0320010; 0.0000008; 63.6573493; 0.3494377
5170.5246424; -348.8466314; 12.4972451; -0.0319994; 0.0000008; 63.6683240; 0.3484119
5172.5240719; -348.7826633; 14.4956510; -0.0319978; 0.0000008; 63.6792645; 0.3472296
5174.5235014; -348.7186985; 16.4940570; -0.0319962; 0.0000008; 63.6901660; 0.3452896
5176.5229309; -348.6547370; 18.4924632; -0.0319945; 0.0000008; 63.7010048; 0.3442764
5178.5223604; -348.5907788; 20.4908695; -0.0319928; 0.0000008; 63.7118099; 0.3431091
